anime_id,members
4481,1175
32728,97
4068,800
8139,229
425,4085
9924,4023
10723,904
17409,17684
2626,479
2210,11347
16347,985
6226,2667
312,714
30795,31295
10055,1087
6579,215
17277,6467
8211,9758
28921,359
12351,497
7124,196
20441,260
30384,12064
4314,336
9943,1846
26359,5230
17873,12499
11069,3088
1964,2201
9220,7550
18549,1993
15095,1041
15015,1035
1960,940
34009,14718
33208,1748
20987,4545
5849,1603
20655,15956
810,1896
999,3790
9881,199
14317,5171
15325,11869
7578,1343
9291,362
23787,7440
30237,3703
16101,3083
3280,406
8140,438
8304,614
32481,1291
5165,2219
8518,2068
4209,3931
10808,18031
6270,716
23427,11094
1807,16596
10810,2173
20155,2148
9078,298
1724,3838
17551,3965
13251,1763
10109,16068
22785,2291
12439,289
17821,36235
950,8906
7522,577
8109,962
8965,745
3570,1113
28155,22662
23579,6211
29863,520
1789,2508
9795,260
25457,1742
9857,344
105,15026
4383,796
2836,1452
2771,752
14989,3183
7336,1003
2637,483
13139,5208
3154,1407
16199,11042
3776,393
30721,19502
20469,395
23121,40413
1456,2388
31598,14410
11221,333
5164,2062
13231,3533
17637,12077
31121,13801
2047,2265
920,3397
7117,392
21571,2213
1854,1979
12929,22684
562,1608
27967,6920
4524,682
171,1865
14647,3755
2718,709
21103,3519
1746,7087
32301,10517
6093,407
1666,655
30573,1876
15605,74069
7395,617
33240,3437
8375,409
7048,700
9690,11765
6518,312
1396,338
8215,477
2073,328
10491,46712
1988,7275
3873,386
3099,855
6374,903
10202,350
19685,74634
4760,19232
3609,1121
6310,459
7295,1242
3876,279
2045,498
1879,2670
9395,833
34475,313
4316,314
8496,187
5938,741
683,1270
6555,3786
11853,2535
28511,988
3757,573
836,14714
9421,246
2726,1663
31608,1977
8603,653
30218,1802
5819,2426
14173,10076
19081,1174
9376,243
5454,17422
10015,22480
819,26923
7176,2482
2881,924
8815,832
30907,261
22053,452
1600,3551
1159,984
4242,399
4597,319
8332,189
25283,81870
1039,2325
4933,344
20539,439
1163,5332
3194,889
5844,3365
7550,3571
1527,13040
163,4308
417,32711
7496,574
28861,8213
6705,4876
685,5752
1981,2962
7377,3300
943,5719
599,2370
2702,592
6119,956
9479,76291
16702,271
7157,575
5496,1455
2809,204
12497,181
34213,16663
18771,5511
1570,24393
9333,4830
12429,4621
1495,1974
7601,318
6492,400
2367,18432
3810,561
2503,407
23605,26062
3758,300
2234,1358
10739,19669
21695,2865
29419,1358
14675,1787
8287,2388
9202,14605
23325,30770
27891,39092
4154,1012
3075,630
10595,1428
14283,45869
4991,373
19151,56131
22249,1082
5772,26925
6452,518
3401,5473
6629,263
5070,1327
348,12852
2142,22718
5238,1432
2312,1479
2252,5532
21041,1165
382,19907
1537,731
1574,1061
27907,1795
13185,2248
3683,240
31566,1317
32274,1119
31534,139
9035,1484
13757,4743
888,14757
23399,7224
2740,586
761,47587
3535,2059
4890,1532
31911,624
19799,12212
2237,13901
608,4010
1872,632
677,1412
12441,283
3864,1122
817,6479
8966,738
1900,1026
1458,1059
27387,29922
1607,20883
2535,1946
5935,249
374,3473
32502,952
30143,606
2915,744
12685,37087
707,2669
1677,1215
7158,553
336,9540
2071,4576
13935,847
3969,377
3153,694
30524,19225
32682,11052
3274,327
13159,5677
2040,879
13239,5305
7981,161
20931,45457
7605,229
21679,14564
12611,16287
17345,8282
9799,479
10849,3600
15453,2162
1816,28296
4801,376
2428,699
18063,253
8949,749
22537,17379
3778,287
2534,3523
1598,4497
3114,411
10319,354
2064,1098
17651,33528
2687,266
5131,298
7083,5142
4511,284
4800,665
1083,1739
31338,92396
3546,323
10207,760
576,22664
2277,1877
3875,720
4388,630
3147,490
20033,30403
16331,4394
33102,1985
2063,1085
3444,737
18061,243
5272,252
30196,1886
5917,321
3691,364
2806,373
4085,683
7659,966
9737,9336
1270,5496
5539,2914
5353,666
2564,12238
1221,13624
28205,3076
2572,1594
9390,208
1905,1773
4756,1213
359,3425
13137,3251
22049,1057
32412,2323
7571,804
3323,15827
7547,238
23831,6946
5265,3263
30291,1947
2302,2371
16690,1507
10547,8216
215,1425
5845,3586
10924,8935
13153,719
3399,917
1999,1655
3755,432
12337,358
14333,4058
31894,658
7279,3869
1624,2599
9344,331
7626,235
6743,3359
4099,552
17010,699
1107,13480
14693,3276
15219,4474
17325,603
5848,493
1333,480
17147,1177
31561,10234
28913,424
5956,270
17813,5705
22113,1967
1918,4327
5466,820
34239,1489
2621,1975
13283,9299
2267,5652
2168,1769
988,1006
2099,2194
32684,814
10342,661
8553,341
33934,5051
6919,15653
3417,3560
31128,6686
19973,953
3131,297
3166,20882
6096,584
5337,14694
18669,612
3007,2929
769,5750
21677,43137
6970,330
2256,653
833,8364
31530,2738
10528,920
14889,3456
21167,37885
1361,53822
10262,513
19367,39413
30895,49971
28915,421
2601,517
23697,5367
20971,15742
2303,2112
18845,282
31223,32470
3201,386
11859,21706
559,5090
2698,1514
1217,4816
22361,216
9403,213
1048,15796
4475,1638
3905,704
4537,647
2464,867
6148,4549
6682,133971
1295,2457
23583,331
14373,13647
9166,248
3132,496
4418,755
17020,3008
3202,1468
1753,1249
2647,178
5088,298
909,8643
1158,1636
8450,628
31630,61410
1851,435
1193,3287
1884,1623
3285,1085
9824,479
2293,3185
3932,416
2046,476
3356,1478
5386,3721
4617,1085
33038,3106
2550,1507
5056,2564
21703,2270
14935,1701
24935,2752
10013,878
6251,1487
1662,1284
30246,1150
19953,7418
27405,136
1734,9102
4667,2512
4070,1272
13169,4850
69,6995
31967,748
7816,557
8145,340
21575,3083
1849,617
5600,274
1428,1994
3676,632
4113,678
6277,406
6130,2373
3619,587
2085,440
2052,556
4459,515
3065,635
30679,3831
24763,1592
2153,4707
8745,226
15119,55607
28603,2190
16415,1419
1903,1090
8026,4498
6397,249
2631,496
12361,393
1460,2346
20965,2855
3011,8565
1346,6112
15607,265
32023,44978
8547,537
9121,1879
825,8497
3061,1102
15093,992
1262,6760
3482,849
3880,318
3884,646
8743,1505
7079,51323
20907,2830
31168,1829
23309,85487
5223,294
8373,1286
1443,2723
32993,1651
1671,1099
27629,4967
3977,2007
30166,465
184,13827
3704,613
8194,382
31883,4572
32670,515
31683,8000
7667,557
1314,931
3101,3863
5292,696
5900,422
17785,431
1883,1209
9014,21805
887,3710
9990,609
864,7336
10802,311
30842,546
2233,647
1867,734
10219,10024
3913,1174
6303,499
610,15230
3474,1272
6674,315
17777,74320
1444,2947
16099,50012
3472,1065
51,36352
10306,1087
4521,179
2008,763
4044,440
6075,527
6107,685
29998,3380
9163,329
722,3708
8278,3604
5829,325
2127,1147
13955,1342
21495,5010
7718,1139
28673,1812
661,1849
6413,450
7551,213
13639,3757
910,15549
12689,683
10028,1730
3660,965
2133,1967
362,2750
363,2321
470,14010
10180,2747
28853,1509
2466,558
31914,60452
4941,331
11773,2540
17068,797
28085,644
3234,2988
6462,606
13863,18770
1701,2186
159,12169
458,3968
33689,199
14875,6756
10666,1439
1865,4744
133,80562
647,2253
1057,3188
15847,3656
24873,59544
5132,1861
952,3693
1880,1688
7171,950
28385,1264
2100,1624
33205,1885
8079,505
6331,701
4853,934
32881,8652
4578,609
26443,59632
6731,227
2018,1975
6861,862
6693,448
31319,1383
12967,106391
4025,645
4563,747
2822,330
18881,5005
295,4790
29722,729
8146,305
2697,479
4737,341
258,10574
10905,2616
5013,305
3858,1325
31804,43176
8302,18524
2307,1869
7598,12350
3571,1545
3881,471
2571,4426
614,5098
34252,230
13563,1190
13969,1260
31750,485
11445,739
3361,312
9526,412
2024,393
33056,1415
9591,9291
8548,506
33499,141
1868,5305
9389,205
33024,2189
4385,976
4386,786
5168,3510
3838,375
7017,36560
3278,278
2260,1195
4023,532
31156,8632
9691,207
9792,307
4049,367
349,2942
31845,68025
19257,22411
8960,787
5006,542
9106,287
9015,194
25257,2196
3819,316
31540,28303
31867,7194
21119,544
33668,12549
3507,2153
18637,402
8449,53377
8961,2321
6127,54096
6234,7296
10405,2379
12683,915
5396,284
17681,18202
3914,4930
14077,5273
14237,24595
33314,3676
23985,3479
3015,6579
1679,7526
3022,400
4513,1542
30145,284
4928,419
2422,939
3315,349
32202,1801
3276,287
2162,6544
555,8094
1280,6385
32041,251
8896,347
28963,612
18639,1599
33192,386
6979,20054
1713,684
2027,1335
8985,10005
21861,1561
5112,74097
6287,17949
10526,795
5375,465
3671,712
2474,1256
16740,1093
22443,153
28911,455
28883,39538
360,3731
3839,378
7729,172
21077,1924
2075,297
2526,1596
19575,4251
6227,1135
1503,798
1580,813
749,828
13681,915
19731,143
3768,413
980,2934
11049,185
1500,5305
10594,220
33247,1411
9566,826
30751,619
4420,435
4591,2238
1583,11097
26189,446
15085,134349
7779,389
7752,225
34173,304
14277,12886
22733,3229
6062,522
32785,912
8157,241
3906,1704
2281,5541
9748,187
7505,242
1591,9021
10755,331
3475,2535
15881,16618
31927,4893
25365,2829
8840,2752
23433,9385
25883,2258
2679,720
4533,649
9100,1229
8249,1735
12123,5678
6094,1862
13859,26190
17167,262
2789,6545
2156,25846
301,3246
13807,57507
29165,2487
32264,522
1337,1898
1344,1771
24675,277
16912,367
6271,704
581,5958
2523,7748
10132,406
7170,1025
23341,13068
15717,1557
19351,1390
9731,9781
1547,250
29511,6289
3004,2708
1508,5194
5693,150
13175,3104
6437,1716
3724,406
8214,349
3512,2027
927,2691
2700,585
30385,45400
30445,810
21595,1172
28593,3818
454,15411
791,2415
12581,25285
9165,248
4509,394
9935,3800
4014,483
2760,1740
4443,2827
10524,574
4298,461
8149,346
8533,987
3175,551
32503,372
16149,8007
17791,2708
23897,503
28179,3808
32233,126
4614,267
9290,1415
7108,3377
835,5782
2714,548
8042,907
8011,334
5344,298
2103,1275
6276,2361
11699,1747
25833,1478
33964,9453
14007,686
5098,364
1380,7197
2885,713
20187,4545
5652,1005
13215,2936
2739,347
3834,231
10832,3409
28713,9464
2609,1578
1777,2552
2155,12622
19401,651
10562,227
499,7293
1832,2504
9254,969
337,7751
18413,7170
32308,1293
9424,226
22231,289
13843,5196
15313,8081
2840,1156
8812,734
24531,9588
20365,10775
10194,371
25839,22127
6872,1216
6628,2793
8491,3720
21997,363
9880,236
8584,444
3215,2380
2423,1052
1977,1965
7230,1217
848,1985
577,5623
3214,437
14247,403
2059,735
15565,49842
31923,833
9523,2208
5585,586
4024,611
2406,1632
19573,2790
10349,369
30585,14281
4451,868
17959,342
5475,305
12867,1661
2566,386
6822,317
3290,435
8240,229
547,2043
1630,2253
9595,1305
27619,2866
10901,373
2309,1973
2023,1491
6920,14100
693,5899
6645,32470
17205,9456
8550,513
14073,16438
6557,464
8178,633
5862,354
20929,586
33498,145
8150,188
7596,18386
1850,430
30155,384
12579,3463
31762,2897
8141,233
6994,373
3448,3216
10465,32171
1162,1835
1071,2068
21479,915
24713,5455
8848,175
9587,51637
11595,447
22215,1145
30912,1271
4213,1710
7759,2767
2770,1405
4948,564
5369,5106
1582,1712
25169,809
31668,1308
30178,516
33023,30310
2516,2596
12411,4951
1959,679
16233,1154
16574,1965
1994,8891
33326,258
6688,334
3120,1470
1494,5224
3518,1568
11769,17103
16646,1430
7405,255
2738,287
511,3424
23367,1154
7376,225
12433,2609
30652,11562
15177,2398
22435,1555
16397,53319
31113,1003
818,7342
1100,1735
21507,92269
4599,295
3115,941
5308,1501
6425,13591
6987,54567
2537,906
7334,11110
17295,280
6496,1577
9972,336
23333,80121
7252,223
2196,1925
9598,17934
17897,762
7723,1923
7169,586
9172,189
1856,4503
3723,360
5725,1710
29301,8112
33795,5676
18449,1169
28381,244
4719,51170
3877,356
445,11582
17969,680
4033,6601
176,4543
30865,293
7818,374
16576,1832
19029,6805
12131,3073
24699,15313
6077,328
231,4721
9164,248
25965,162
31049,3221
4095,2304
2285,2744
6215,1616
12485,399
1552,399
6992,1140
32065,398
31091,24377
23989,7858
6695,461
1628,3907
3898,1481
7740,7496
2244,1086
2068,1104
7705,37155
3989,633
309,3271
7610,637
6095,390
1542,5058
1828,1311
2019,1048
3808,234
8152,232
13993,1746
21809,33059
3155,301
11505,605
1899,1342
1188,1366
25641,515
3936,606
6523,197
4566,1636
29035,3863
839,1317
30390,735
11561,406
6899,875
6900,536
2102,1370
773,1755
13967,480
7691,1260
4584,981
346,10523
7463,7275
11537,332
10330,8662
9991,249
8132,1208
15979,3331
1157,25652
3151,666
141,7496
8196,321
1561,5825
24417,407
1984,1709
7247,317
9782,6727
11873,178
1938,877
32039,5672
10263,1795
1862,18236
13675,2707
17879,12141
24527,298
7939,407
13143,1752
4419,1555
3962,9351
32932,466
5629,419
841,13960
10177,2348
904,49949
25495,548
3294,287
33808,1942
3020,259
11005,20589
1427,2697
5723,1350
1139,356
16335,5477
838,18031
2083,1186
14519,256
439,5070
14583,3291
5314,350
10201,1543
3599,743
11791,162
17963,302
9002,5110
2301,1056
29123,578
5474,233
14231,453
1202,10531
18767,52965
23365,550
2981,8214
18755,2168
7491,590
33045,4761
4003,1442
23409,374
1324,5394
498,2350
14095,440
2049,1079
17815,2317
4129,298
12449,13691
29765,313
7415,794
10481,259
2332,7287
7468,7132
11547,3473
10525,314
32309,5430
686,2198
9794,462
648,5200
4484,483
20053,38188
5133,429
6074,260
2689,533
21523,690
2823,1385
5289,685
12877,1737
2830,351
1283,2601
7290,806
2287,2580
1056,3970
10477,8434
4713,20532
3406,2377
5876,276
9951,775
2092,356
1909,2649
13789,407
8792,6996
32927,383
5584,502
7876,357
20555,45748
854,14641
33902,3700
2388,445
31221,9410
5462,5479
28251,283
31551,280
14949,1095
7739,28144
8216,640
1224,9268
5421,721
2414,1566
22547,72692
7597,3294
11705,6341
5689,301
426,10325
7867,917
24127,792
2545,748
32548,824
5287,310
6875,17403
3889,3156
6932,1175
4461,1441
8919,289
8431,368
4187,1105
24835,3598
571,1584
2567,852
30686,1544
6385,6090
13855,4989
5080,7367
3509,1319
10301,3037
17165,207
9768,237
7510,722
8964,751
11099,5936
13495,727
12121,1692
2690,656
6616,1335
2015,1557
1026,2427
31994,10557
1484,4244
204,19138
7770,3516
4444,1217
12589,282
9846,1430
767,4184
2827,2279
3506,2697
3840,11974
11471,278
6680,736
15883,18799
2066,686
7427,804
2473,1748
31065,1379
6965,203
30922,1131
5783,516
9423,401
6327,2961
32959,1089
10581,3528
1093,552
8464,236
7549,3658
756,21104
31669,885
30916,312
18003,447
2179,1734
748,3409
31736,5679
6918,14989
28433,651
30100,6806
3135,1924
25567,12469
9282,436
22055,547
1200,3955
28791,47587
32083,48314
3845,240
9043,320
1885,1139
2226,278
8842,199
31676,1178
14663,8780
3642,3730
31133,1218
17379,776
10199,295
13965,467
4616,429
1228,2011
21999,364
17727,1915
1156,6017
10354,786
23735,3816
1955,1521
3595,949
2461,2030
30168,1634
2851,887
8312,1143
13927,1589
6889,298
8928,267
25967,131
5469,1196
6484,366
2693,1220
3813,348
2322,2223
1234,2621
9944,563
6071,400
766,7024
556,3896
669,8291
2791,893
14049,6004
11693,158
3336,1867
2304,1756
1975,483
17237,361
12065,5535
28447,6785
12367,27273
7416,157
2314,286
16363,5462
22831,5568
16211,7816
23037,18680
1468,5520
1055,13802
2723,1514
19235,376
19165,8130
2833,527
3434,677
9911,13618
932,5404
588,8206
12965,581
1926,1781
23753,571
8180,416
7532,179
7294,295
1874,3935
25543,1022
3183,402
1175,1377
1940,2655
3600,982
1099,1449
31402,430
2421,534
32816,677
13983,749
11919,340
5628,314
2051,1024
3675,737
5673,818
19959,236
2824,528
12447,6718
33522,1867
16508,2744
15993,762
31454,736
29975,2666
3178,506
17887,804
10751,328
1990,833
9098,913
21587,6580
10688,797
22031,370
10869,642
21441,1906
1452,839
1979,2351
31581,913
14359,1582
16738,2209
20355,1251
30137,17237
7621,374
15043,5907
2892,692
28093,557
7363,1906
3259,567
19769,104192
21013,3953
545,2077
31111,380
12393,160
8446,306
34048,405
7004,1016
989,560
3818,1163
27677,239
3762,386
5923,333
20587,232
25431,2814
310,1226
29876,11481
5052,629
19431,2288
18953,1287
25429,63638
10908,324
31044,1413
22847,4260
8316,363
12141,371
4689,1902
28811,626
624,10979
5085,4125
12677,11556
2781,1701
2476,279183
6268,397
10718,412
25635,2399
30648,189
17209,158
14367,504
3787,1525
5515,220
1349,5547
32171,21934
32353,760
7164,346
1106,5305
5178,25040
23179,2983
31137,1026
32248,846
33281,623
32805,2886
10796,2902
2291,3126
28925,231
32826,549
5503,483
20855,1643
4534,530
4907,275
10766,2587
9445,394
515,2893
4126,385
8409,499
1838,16436
21649,2794
3176,637
9575,160
17787,705
30851,210
2095,597
33734,254
3759,32917
2245,2434
23151,10776
32343,165
4685,1583
29801,1292
10261,295
4615,507
2536,1871
25077,1455
3764,319
2754,1074
2575,411
3525,2401
32747,82
22099,1946
2483,1512
3576,4402
29517,999
1097,6176
17719,202
18729,728
18365,273
1155,1035
22381,737
10736,893
28715,417
3398,752
25889,219
546,7778
6076,805
8939,3005
29974,37924
32745,85
24817,486
15577,240
19581,1156
1084,6419
12755,1039
25113,863
8130,210
2468,1402
16345,280
18039,14381
25441,1094
15505,1572
1786,810
32563,286
17871,2852
1267,1299
2163,13346
5157,1258
7156,549
10501,3612
29823,280
23483,880
8490,4882
10691,3680
19871,1294
33709,930
2775,12158
4917,336
881,21620
1284,945
9978,236
2305,1805
23099,1786
23621,204
1167,5381
5027,2569
18205,999
9829,655
23825,237
12665,12967
3080,6066
8921,616
3060,2520
33392,10696
319,4348
27997,362
32600,387
3726,735
1036,3621
1150,2521
3258,2068
17351,3933
33201,6392
216,1804
6704,9470
4471,977
8337,3355
7668,3514
29758,99460
24109,305
7174,822
19447,1129
28815,455
1269,5719
6985,3824
7420,235
14537,186
31827,2769
8855,558
31977,162
32349,213
4091,1803
31865,4391
4460,4723
328,5674
9385,304
8668,8932
31072,516
21067,21006
25049,287
3849,1266
28227,2296
6718,726
27789,478
12145,423
10799,3125
8551,576
3104,670
12569,228
9940,1131
2079,640
25999,1366
3630,236
30886,145
23423,12054
33164,6401
4097,251
31890,7376
12135,595
2906,408
1037,6177
6641,1947
6809,2963
4264,3784
5920,307
19397,1203
8181,516
6443,9595
294,7833
19521,1400
8252,527
9646,582
31064,1348
22497,176
12971,200
1947,1049
6993,547
1740,627
321,9605
28247,331
6311,357
9239,195
5293,584
12881,550
23903,309
8707,232
32338,353
5931,348
15423,744
3205,1068
3669,748
3461,940
9264,423
11543,1222
2465,825
32748,86
13195,279
1769,2757
22735,1632
3095,1018
24179,313
5640,402
13691,1705
5263,507
12851,243
25875,3308
32382,535
2183,2439
29291,292
6419,299
7953,1162
27417,13638
858,2816
31109,37238
29778,367
31035,755
1991,3326
8667,235
7461,207
8443,337
14045,19015
1912,7962
10679,2778
28991,166
8724,168
31362,1447
31846,696
1711,1331
6798,487
1226,4817
7257,541
1148,3393
19133,4588
15743,265
33798,2537
7771,202
9274,389
4158,1658
5785,1693
18109,433
3157,2402
8213,194
3805,3442
3264,462
275,15114
361,4488
32898,269
20961,1541
1098,6689
1378,3110
1227,1036
8176,216
30909,134
366,17545
1351,5663
1268,2332
33548,129
2607,2129
2292,1218
12157,4046
5918,2030
2065,950
18557,219
11043,456
307,533
1908,4574
9878,189
31631,6848
3480,549
13673,3074
32961,16766
15769,1292
33775,11086
23679,1235
17965,282
9528,418
6800,792
2882,1074
15749,478
33236,140
31018,1695
11795,583
24855,24338
22835,42129
10217,4669
5472,455
2527,1420
31793,13654
4688,690
4130,15734
32772,4369
1245,4377
32521,163
31790,37993
56,12286
1665,1074
4522,430
18599,2923
3763,404
17397,15329
2382,615
1623,2606
4210,794
16317,9800
3267,496
28959,394
5415,1812
32695,242
9087,860
29323,202
1643,801
1625,1973
16506,196
3685,1712
32750,105
6189,1482
17127,1399
32139,419
9732,1020
824,5409
22983,318
30133,352
9045,630
17141,572
16636,9641
7915,378
1644,1025
14347,8687
8706,422
5090,402
10701,218
15133,25693
31318,66659
7139,408
8333,543
24275,712
31738,477
21641,883
8241,22396
11763,26513
12133,644
3498,695
2616,2016
9393,2784
10545,2792
20913,1807
982,8706
9409,320
30289,158
17733,586
1928,1902
4012,4946
24975,733
5501,2168
1220,7674
2072,958
510,3334
28419,116
18643,212
8936,1018
28665,178
19727,1884
1939,1467
33508,563
3820,1629
30813,718
15795,861
18419,2297
7518,985
29943,539
26079,231
19519,571
33911,363
7466,556
9205,6941
11715,4985
12237,3384
3235,421
10519,13266
1440,1651
8963,458
1790,1252
4660,339
21081,216
1223,6686
30053,306
30746,7988
22295,2147
9627,590
33244,11986
29770,247
2910,1623
34367,582
6355,802
6792,1294
1154,697
676,1181
6412,280
16405,12917
23551,6220
6721,1821
17693,759
19187,893
33905,578
668,10399
32256,129
13233,517
2091,327
9167,2817
20557,2505
23781,5167
33985,36827
7122,566
5889,427
28537,17515
1115,1734
2600,375
1620,1007
5907,688
5260,210
1767,2137
30499,2111
8722,471
9608,9485
4923,778
23213,4037
5875,1280
2346,5704
5842,678
3990,843
16023,5019
12101,1773
23229,1187
29834,251
16381,2659
1866,1693
27613,5505
32571,1625
22137,499
5620,557
33105,283
16648,1147
29707,397
27757,176
5167,917
3152,740
2782,5372
32954,6769
832,1304
3390,2443
20463,267
23837,1456
3573,572
17891,144
31777,623
32879,2109
4823,1070
9279,306
32947,30270
3025,641
3968,896
1685,13012
13255,547
7561,2087
2080,441
2261,1739
16255,187
9708,2058
24995,103
31143,18498
32735,937
786,2513
23895,308
8664,403
3863,601
3192,894
30358,1150
8631,368
16319,2619
1664,1502
6787,8002
11717,915
4452,295
13299,320
2574,787
8972,594
4318,897
1989,1484
2727,1680
16798,334
1176,808
1973,1129
29772,506
11735,1081
983,2145
3499,636
1927,1068
32755,89
28439,1232
30080,143
27503,8697
2525,2344
8619,5676
16183,582
26085,19761
2731,333
7985,332
31972,112
5270,2760
33746,6227
30382,11756
7786,550
20705,169
24637,302
2365,896
4540,2710
2308,2009
7807,360
16377,245
574,2228
33366,199
12399,199
32454,5941
10904,474
9365,472
32853,143
31710,83271
8526,1410
19185,1297
1775,3080
2599,409
15391,10812
13373,2483
31830,175
29757,202
19237,296
5492,322
1712,556
1743,2476
9667,691
5662,615
9521,347
7248,3095
1076,991
1692,7051
3843,602
1586,2279
4908,2777
30199,108
8920,418
12723,622
8231,5960
12907,2615
21773,6738
5372,972
30091,62257
33771,23469
1992,837
9502,670
23259,16538
31769,148
2278,1148
6907,258
20667,785
3328,28812
23595,310
21009,3712
28631,217
6607,2433
21775,858
3430,4703
29585,145
17267,6303
1933,931
10958,4894
31300,721
1271,2237
21421,12783
15937,302
9826,223
4103,557
3736,1199
23029,166
3821,1515
2522,937
2311,816
31073,469
1766,1240
10813,419
16169,16846
4967,391
30967,238
31157,11717
31467,207
2876,310
17387,208
5878,398
4104,273
4929,472
33213,153
6513,620
15127,1630
10373,603
4718,4116
281,13988
11087,276
13041,189
3625,2899
13407,234
8554,338
13249,1166
33549,119
21427,3175
1936,720
3496,308
31549,1573
21771,8491
16247,209
32564,176
30920,590
5232,748
10375,224
4147,2212
21821,15758
9053,804
13309,2295
33274,5117
13427,2487
611,1091
16251,299
6038,791
1183,1999
1442,4014
16936,2738
695,5464
9629,971
17513,107960
11511,705
25943,2961
8659,327
1831,1194
31310,207
6266,774
31377,241
1058,1114
2078,965
21715,117
625,1859
619,2281
2767,2428
6947,864
1411,1381
5330,605
2056,970
33912,316
21267,7755
13693,316
17293,567
22293,192
32438,117090
10520,1227
10735,1205
2094,686
19469,3584
32595,49394
9561,803
31966,210
6835,531
1342,3456
5053,1513
7453,2554
8669,401
2837,615
19233,468
4458,1906
8628,687
3684,1805
32608,38223
32618,103
33187,607
31252,370
4058,671
21055,243
8697,275
9741,12919
816,6733
2529,805
25873,518
991,3276
5926,616
8898,424
5647,526
10463,623
30463,640
20713,180
2081,555
29825,171
11661,1031
13141,6204
7314,469
19945,3265
30234,374
8643,534
5648,369
3127,1604
5237,455
10313,301
4042,1164
33011,3251
10391,6115
6667,911
6184,668
11269,238
8660,140
32191,1771
3473,959
25891,198
11789,227
4709,261
31908,203
29822,277
13089,210
4939,2189
9361,914
8162,418
3886,2029
30425,140
7155,303
5624,2423
1811,1752
19137,1159
32761,92
27793,961
6305,1441
6684,407
32699,123
22943,215
2069,545
25639,165
21591,451
31880,413
1776,582
9324,584
1611,2002
17707,773
28077,1628
1759,1950
32875,122
8704,351
1622,5712
17811,2246
24011,31827
21089,302
23375,982
3640,715
23835,1013
24199,346
354,6025
28775,503
28813,484
17245,356
15893,1015
13259,2682
2780,1628
7524,152
33910,123
30576,128
28401,404
6390,563
32781,104
10407,267
12603,386
3929,580
1745,339
1244,912
2053,1207
4150,981
10417,27005
31618,449
5051,1609
22469,147
3743,963
2785,720
1027,1069
1338,2871
12501,4953
31904,84079
10780,495
6777,528
24123,864
21663,395
20869,141
25271,1153
3070,812
24437,268
11447,609
2453,1132
13083,218
1160,2005
34013,1499
20329,4608
19925,394
6978,578
22225,19246
16371,349
11659,339
7862,485
2384,1025
32737,198
8220,240
25991,763
2058,644
9650,358
8626,1381
24321,394
3661,533
2524,3185
5799,344
4398,1979
19337,218
8297,2923
1656,215
5193,155
23917,140
2779,1268
1343,3182
9861,1280
1667,772
2220,4311
503,3132
25975,121
33544,199
13375,2306
1708,747
22093,162
33449,109
1937,1014
24201,310
19287,1229
3511,725
15653,160
1052,1001
18231,2670
26015,117
1105,3880
25293,237
10258,5615
434,3367
7721,161
11799,556
20857,1006
24197,360
29515,758
30766,217
6061,812
1820,921
13857,261
9662,558
4927,317
30862,223
7374,363
305,2000
2839,653
22411,187
2622,1512
6797,398
30534,120
22955,6487
10347,792
964,3772
18133,443
5631,663
11189,675
30826,3190
15535,4218
5447,585
33462,9367
1741,1016
29353,99
10360,192
33170,1038
33909,126
17697,413
30324,655
31498,18420
30394,105
10355,307
1640,14248
1216,6148
7504,336
25439,1665
10838,8467
7450,293
2528,952
32950,4648
12993,267
13479,2323
4098,572
13971,1701
31519,15005
8701,819
3429,4087
2258,403
10801,6167
2482,830
1613,2039
31165,2732
22467,161
2391,4825
2538,669
2249,2781
29141,177
10105,357
22205,154
18603,257
9170,4159
22841,309
19239,278
6525,1534
18831,606
31568,254
24181,385
23061,311
2719,3327
20581,229
5632,705
2455,952
9392,230
17849,6654
31807,101
10511,580
2364,2250
7511,216
15021,1051
32886,961
28041,185
3597,877
1252,3644
25973,110
2082,670
32588,212
7296,431
21471,577
31747,252
24315,106
24719,326
25591,217
33578,242
18375,438
23157,229
30489,308
32856,93
24237,126
24139,499
4827,1977
20951,602
32854,167
6937,425
7244,446
19481,244
27949,223
8773,185
2790,955
13519,183
6491,1062
33803,3248
9910,180
2003,711
10979,779
29850,359
19217,470
17048,171
32749,130
7451,337
9850,248
10104,1041
8752,168
10941,465
30473,508
3517,174
1982,2021
31115,2021
3817,358
8682,322
32084,1417
7482,366
23079,94108
7255,450
31641,131
22473,128
31624,190
9967,802
5246,542
1627,919
13369,202
5549,1258
28987,164
19755,450
16373,313
1772,892
33692,119
8696,207
7258,558
19977,585
8731,389
2941,950
2521,1377
11389,191
8782,490
32346,178
19219,374
31107,247
29955,108
7782,10213
2737,311
19207,1936
8710,542
6183,483
28809,335
31494,278
17161,231
19279,298
3772,2399
2591,1958
1515,2100
7423,365
12295,319
30251,4974
15891,1651
32934,676
21107,343
29609,132
3320,800
30428,217
18425,321
2088,486
19171,256
5873,662
20547,737
12789,186
33103,844
2147,3777
6131,1612
2317,2153
17843,3846
8718,226
7528,317
23935,691
7497,190
13515,354
27687,335
3605,603
32764,93
31439,19984
8774,257
33245,2516
15525,202
3026,1028
20919,11802
6939,581
4252,594
32606,15364
12599,805
1725,3655
24633,196
28717,455
30840,249
32697,10290
1341,4566
1340,1488
16656,5410
1819,1112
28057,129
8772,166
6843,419
